label;latitude;longitude
valence en poitou;46,31;0,21
valence en poitou;46,31;0,21
coulombiers;46,49;0,17
cuhon;46,76;0,11
derce;46,94;0,21
gizay;46,44;0,42
glenouze;47,01;0
iteuil;46,49;0,29
jardres;46,57;0,57
jouhet;46,49;0,87
latille;46,61;0,06
lavoux;46,59;0,52
liniers;46,62;0,53
loudun;47,01;0,1
maire;46,86;0,72
maisonneuve;46,72;0,05
mirebeau;46,79;0,2
moncontour;46,88;0
moncontour;46,88;0
mouterre sur blourde;46,22;0,77
nalliers;46,61;0,88
neuville de poitou;46,68;0,25
nieuil l espoir;46,49;0,46
nouaille maupertuis;46,51;0,42
pleumartin;46,74;0,76
la puye;46,65;0,74
queaux;46,31;0,64
la roche posay;46,78;0,8
roches premarie andille;46,48;0,37
rouille;46,42;0,03
st christophe;46,93;0,37
st genest d ambiere;46,83;0,36
st gervais les trois clochers;46,9;0,42
st jean de sauves;46,84;0,09
st julien l ars;46,55;0,51
valdivienne;46,49;0,63
st maurice la clouere;46,39;0,45
st romain;46,23;0,38
senille st sauveur;46,79;0,63
st savin;46,58;0,84
sanxay;46,5;-0,01
saulge;46,37;0,87
surin;46,08;0,38
thure;46,84;0,46
usseau;46,89;0,49
vaux sur vienne;46,91;0,56
st martin la pallu;46,73;0,26
st martin la pallu;46,73;0,26
vicq sur gartempe;46,73;0,84
la villedieu du clain;46,46;0,39
villemort;46,55;0,93
vouneuil sous biard;46,58;0,27
vouzailles;46,71;0,1
aixe sur vienne;45,8;1,13
ambazac;45,95;1,4
augne;45,77;1,7
beaumont du lac;45,77;1,86
les billanges;45,98;1,54
bussiere galant;45,62;1,05
val d oire et gartempe;46,23;0,9
chamboret;46,01;1,13
champsac;45,7;0,96
chateauponsac;46,13;1,28
le chatenet en dognon;45,9;1,51
cieux;45,99;1,03
coussac bonneval;45,52;1,32
cussac;45,69;0,85
dompierre les eglises;46,22;1,25
javerdat;45,96;0,97
maisonnais sur tardoire;45,71;0,68
val d issoire;46,09;0,89
val d issoire;46,09;0,89
pensol;45,6;0,83
peyrat le chateau;45,81;1,78
peyrilhac;45,96;1,12
razes;46,04;1,34
rilhac rancon;45,91;1,33
la roche l abeille;45,59;1,26
st auvent;45,81;0,92
st brice sur vienne;45,9;0,96
st gence;45,91;1,14
st gilles les forets;45,63;1,67
amailloux;46,75;-0,31
st hilaire bonneval;45,72;1,37
argentonnay;46,97;-0,42
st jouvent;45,96;1,21
argentonnay;46,97;-0,42
ste marie de vaux;45,86;1,04
beaussais vitre;46,28;-0,17
st martin terressus;45,91;1,46
beauvoir sur niort;46,18;-0,47
st ouen sur gartempe;46,17;1,08
la boissiere en gatine;46,55;-0,38
st paul;45,75;1,44
boussais;46,82;-0,26
st sornin leulac;46,2;1,3
bressuire;46,85;-0,48
solignac;45,75;1,26
brulain;46,21;-0,31
tersannes;46,29;1,13
celles sur belle;46,24;-0,22
verneuil sur vienne;45,85;1,13
fontivillie;46,19;-0,09
veyrac;45,9;1,09
la chapelle bertrand;46,62;-0,19
villefavard;46,17;1,21
plaine d argenson;46,13;-0,48
plaine d argenson;46,13;-0,48
mauleon;46,95;-0,75
mauleon;46,95;-0,75
chauray;46,35;-0,38
cherveux;46,42;-0,35
chey;46,29;-0,05
chize;46,11;-0,36
courlay;46,78;-0,58
cours;46,5;-0,41
les chateliers;46,5;-0,14
les chateliers;46,5;-0,14
ensigne;46,08;-0,26
epannes;46,22;-0,59
faye l abbesse;46,83;-0,34
fressines;46,33;-0,3
frontenay rohan rohan;46,26;-0,54
genneton;47,04;-0,44
juscorps;46,21;-0,38
luche sur brioux;46,13;-0,15
mazieres en gatine;46,52;-0,32
melle;46,22;-0,15
melle;46,22;-0,15
melle;46,22;-0,15
melle;46,22;-0,15
messe;46,26;0,11
montravers;46,84;-0,74
amou;43,59;-0,74
niort;46,33;-0,47
angoume;43,7;-1,14
plaine et vallees;46,92;-0,08
arengosse;44,03;-0,79
plaine et vallees;46,92;-0,08
artassenx;43,85;-0,4
pamproux;46,41;-0,04
arue;44,06;-0,36
perigne;46,19;-0,25
aurice;43,8;-0,6
la petite boissiere;46,88;-0,74
baigts;43,69;-0,79
romans;46,36;-0,23
bias;44,14;-1,23
st andre sur sevre;46,78;-0,7
biscarrosse;44,41;-1,18
st aubin le cloud;46,66;-0,34
bougue;43,9;-0,4
marcille;46,19;-0,13
brassempouy;43,63;-0,7
st germier;46,46;-0,05
canenx et reaut;44;-0,46
st laurs;46,53;-0,58
classun;43,72;-0,39
st pardoux soutiers;46,58;-0,31
commensacq;44,21;-0,83
st symphorien;46,27;-0,48
dax;43,7;-1,06
st varent;46,89;-0,22
duhort bachen;43,72;-0,32
soudan;46,43;-0,1
estigarde;44,04;-0,12
souvigne;46,36;-0,17
fargues;43,72;-0,45
thouars;46,97;-0,25
le freche;43,93;-0,24
thouars;46,97;-0,25
grenade sur l adour;43,79;-0,42
tourtenay;47,05;-0,11
hastingues;43,52;-1,12
vautebis;46,53;-0,15
haut mauco;43,83;-0,56
verruyes;46,52;-0,28
labatut;43,55;-1
villefollet;46,12;-0,27
lamothe;43,8;-0,66
levignacq;44,01;-1,15
linxe;43,93;-1,22
losse;44,1;-0,09
louer;43,76;-0,89
lubbon;44,12;-0,02
mant;43,59;-0,5
meilhan;43,86;-0,7
miramont sensacq;43,59;-0,32
momuy;43,62;-0,64
montaut;43,73;-0,66
montsoue;43,73;-0,51
morcenx la nouvelle;44,03;-0,9
morcenx la nouvelle;44,03;-0,9
morcenx la nouvelle;44,03;-0,9
morganx;43,6;-0,57
angles sur l anglin;46,7;0,9
onesse laharie;44,07;-1,03
aslonnes;46,45;0,33
orthevielle;43,56;-1,15
asnieres sur blour;46,15;0,78
ossages;43,56;-0,88
biard;46,59;0,3
pissos;44,3;-0,78
chalandray;46,65;-0,01
poudenx;43,58;-0,59
chapelle viviers;46,47;0,73
poyanne;43,75;-0,82
charroux;46,14;0,42
prechacq les bains;43,76;-0,92
chatellerault;46,82;0,55
sabres;44,15;-0,74
chaunay;46,21;0,16
st cricq du gave;43,53;-1,01
la chaussee;46,89;0,11
st etienne d orthe;43,59;-1,19
chire en montreuil;46,63;0,11
st gein;43,83;-0,31
la roche rigault;46,97;0,17
st gor;44,07;-0,24
colombiers;46,78;0,44
st jean de marsacq;43,62;-1,26
coulonges;46,41;1,18
st loubouer;43,68;-0,42
dange st romain;46,93;0,61
ste marie de gosse;43,55;-1,23
la ferriere airoux;46,31;0,41
st vincent de tyrosse;43,66;-1,3
fontaine le comte;46,53;0,25
sarbazan;44,01;-0,31
frozes;46,66;0,13
saugnac et cambran;43,67;-0,99
genouille;46,1;0,34
saugnac et muret;44,39;-0,86
gouex;46,37;0,67
seignosse;43,7;-1,4
haims;46,51;0,93
soorts hossegor;43,67;-1,41
journet;46,47;0,97
sort en chalosse;43,68;-0,93
lathus st remy;46,32;0,94
taller;43,89;-1,06
leigne les bois;46,76;0,71
trensacq;44,22;-0,72
leigne sur usseau;46,92;0,48
uchacq et parentis;43,95;-0,55
lencloitre;46,8;0,3
vielle soubiran;44,06;-0,17
linazay;46,17;0,19
loudun;47,01;0,1
luchapt;46,18;0,77
martaize;46,92;0,05
massognes;46,75;0,06
messeme;47,01;0,17
millac;46,2;0,71
moncontour;46,88;0
morton;47,1;-0,01
moussac;46,28;0,69
nerignac;46,3;0,73
les ormes;46,96;0,62
pindray;46,47;0,82
plaisance;46,31;0,85
st laurent de jourdes;46,39;0,54
st macoux;46,12;0,23
valdivienne;46,49;0,63
st martin l ars;46,21;0,56
st remy sur creuse;46,93;0,68
senille st sauveur;46,79;0,63
sammarcolles;47,04;0,17
savigny sous faye;46,87;0,29
serigny;46,93;0,32
smarves;46,51;0,36
terce;46,51;0,55
thollet;46,44;1,13
st martin la pallu;46,73;0,26
st martin la pallu;46,73;0,26
vezieres;47,09;0,13
le vigeant;46,22;0,64
villiers;46,67;0,17
vouneuil sur vienne;46,72;0,54
bellac;46,1;1,04
berneuil;46,07;1,11
bessines sur gartempe;46,11;1,36
beynac;45,77;1,16
blanzac;46,13;1,11
blond;46,05;1,02
les cars;45,67;1,07
chaillac sur vienne;45,86;0,88
chalus;45,66;0,96
champnetery;45,83;1,58
chaptelat;45,92;1,25
cheronnac;45,76;0,75
couzeix;45,88;1,22
la croisille sur briance;45,62;1,6
flavignac;45,71;1,07
aire sur l adour;43,7;-0,26
fromental;46,16;1,42
azur;43,8;-1,3
gajoubert;46,11;0,84
bahus soubiran;43,67;-0,34
glanges;45,66;1,46
banos;43,73;-0,62
gorre;45,74;1
bastennes;43,65;-0,78
jouac;46,35;1,26
bats;43,65;-0,46
jourgnac;45,73;1,21
betbezer d armagnac;43,98;-0,16
linards;45,7;1,54
biarrotte;43,56;-1,27
marval;45,63;0,8
biaudos;43,55;-1,31
masleon;45,77;1,57
bonnegarde;43,56;-0,71
mortemart;46,05;0,95
bostens;43,97;-0,37
nedde;45,72;1,83
candresse;43,71;-0,98
nieul;45,92;1,18
carcen ponson;43,87;-0,82
nouic;46,06;0,92
castelnau chalosse;43,66;-0,85
peyrat de bellac;46,13;1,02
cauneille;43,56;-1,06
rancon;46,13;1,18
caupenne;43,68;-0,75
rilhac lastours;45,66;1,11
cledes;43,61;-0,37
st pardoux le lac;46,06;1,24
dumes;43,7;-0,58
saillat sur vienne;45,87;0,83
escalans;44,01;0,04
ste anne st priest;45,7;1,68
eugenie les bains;43,69;-0,38
st bonnet briance;45,72;1,48
gamarde les bains;43,73;-0,87
st cyr;45,8;0,98
gaujacq;43,64;-0,74
st genest sur roselle;45,7;1,42
gouts;43,78;-0,78
st georges les landes;46,36;1,35
hauriet;43,73;-0,69
st hilaire la treille;46,25;1,31
hinx;43,71;-0,94
st junien;45,9;0,89
labastide d armagnac;43,95;-0,18
st laurent sur gorre;45,77;0,97
labenne;43,6;-1,43
st martin de jussac;45,86;0,94
labouheyre;44,22;-0,91
st martin le vieux;45,75;1,12
lacquy;43,96;-0,29
st maurice les brousses;45,7;1,24
laglorieuse;43,86;-0,39
st meard;45,66;1,54
laluque;43,85;-0,99
st sornin la marche;46,19;0,99
larbey;43,7;-0,73
st sulpice les feuilles;46,32;1,39
lesgor;43,86;-0,91
st sylvestre;45,99;1,37
lit et mixe;44,02;-1,28
st vitte sur briance;45,63;1,54
retjons;44,14;-0,3
st yrieix sous aixe;45,85;1,06
mauries;43,61;-0,34
sauviat sur vige;45,91;1,59
maurrin;43,83;-0,37
surdoux;45,61;1,65
mauvezin d armagnac;43,96;-0,13
vaulry;46,03;1,08
messanges;43,81;-1,36
verneuil moustiers;46,34;1,12
misson;43,58;-0,96
monsegur;43,62;-0,55
montegut;43,87;-0,2
montfort en chalosse;43,7;-0,84
orist;43,64;-1,17
pissos;44,3;-0,78
poyartin;43,69;-0,87
pujo le plan;43,86;-0,34
puyol cazalet;43,61;-0,4
renung;43,75;-0,37
riviere saas et gourby;43,7;-1,17
st avit;43,95;-0,46
st cricq villeneuve;43,9;-0,35
ste eulalie en born;44,28;-1,21
ste foy;43,94;-0,33
st justin;44;-0,23
st lon les mines;43,62;-1,13
st martin de hinx;43,58;-1,28
st pierre du mont;43,87;-0,53
st vincent de paul;43,77;-1
samadet;43,63;-0,49
sarraziet;43,71;-0,5
le sen;44,14;-0,5
serres gaston;43,67;-0,52
sorde l abbaye;43,52;-1,05
sore;44,31;-0,61
souprosse;43,79;-0,72
tartas;43,82;-0,78
urgons;43,64;-0,43
vert;44,09;-0,61
vicq d auribat;43,78;-0,86
vielle st girons;43,94;-1,33
vieux boucau les bains;43,79;-1,4
villenave;43,97;-0,82
ygos st saturnin;44;-0,72
yzosse;43,72;-1,02
anche;46,35;0,27
angliers;46,94;0,1
availles en chatellerault;46,76;0,57
ayron;46,64;0,04
berrie;47,06;-0,07
berthegon;46,9;0,27
beuxes;47,09;0,17
blanzay;46,21;0,25
champagne st hilaire;46,32;0,32
anzex;44,29;0,17
champigny en rochereau;46,72;0,15
astaffort;44,06;0,66
la chapelle baton;46,19;0,41
baleyssagues;44,68;0,15
chasseneuil du poitou;46,65;0,36
bouglon;44,4;0,1
chateau garnier;46,26;0,44
bourgougnague;44,62;0,42
coussay les bois;46,81;0,73
castelmoron sur lot;44,41;0,48
craon;46,77;0,01
castelnaud de gratecambe;44,5;0,68
croutelle;46,54;0,29
condezaygues;44,49;0,91
dienne;46,44;0,54
cours;44,33;0,59
doussay;46,84;0,27
dondas;44,24;0,85
fleix;46,56;0,75
doudrac;44,66;0,68
boivre la vallee;46,55;0,09
douzains;44,64;0,55
lesigny;46,84;0,77
durance;44,16;0,16
liglet;46,51;1,08
duras;44,68;0,2
liguge;46,52;0,3
engayrac;44,25;0,9
lizant;46,08;0,28
foulayronnes;44,25;0,64
marcay;46,47;0,23
grateloup st gayrand;44,42;0,39
montamise;46,63;0,43
grayssas;44,16;0,87
monts sur guesnes;46,91;0,19
laparade;44,41;0,44
orches;46,88;0,33
ledat;44,45;0,67
paizay le sec;46,59;0,78
levignac de guyenne;44,62;0,2
payroux;46,21;0,48
leyritz moncassin;44,33;0,18
persac;46,34;0,73
lusignan petit;44,26;0,52
poitiers;46,58;0,36
marcellus;44,48;0,08
pressac;46,12;0,57
massoules;44,34;0,87
princay;46,93;0,25
mauvezin sur gupie;44,56;0,18
ranton;47;-0,03
mezin;44,06;0,27
raslay;47,11;0
moncaut;44,14;0,5
st benoit;46,55;0,35
montgaillard en albret;44,21;0,3
st gaudent;46,11;0,29
monsempron libos;44,5;0,93
st jean de sauves;46,84;0,09
montagnac sur lede;44,54;0,85
st leger de montbrillais;47,08;-0,04
monteton;44,61;0,25
st leomer;46,42;1
nerac;44,13;0,34
valdivienne;46,49;0,63
le passage;44,19;0,59
st pierre de maille;46,68;0,83
port ste marie;44,26;0,37
ste radegonde;46,62;0,7
puch d agenais;44,33;0,26
savigne;46,17;0,33
puymiclan;44,51;0,32
savigny levescault;46,53;0,48
puymirol;44,19;0,81
sossais;46,87;0,38
reaup lisse;44,1;0,21
thurageau;46,78;0,27
ste bazeille;44,53;0,1
vernon;46,43;0,48
st colomb de lauzun;44,61;0,48
verrieres;46,4;0,6
ste marthe;44,42;0,15
bersac sur rivalier;46,08;1,42
st martin de beauville;44,23;0,82
breuilaufa;46,04;1,11
st martin petit;44,57;0,09
le buis;46,03;1,2
st pierre de buzet;44,26;0,27
burgnac;45,74;1,17
st salvy;44,3;0,45
val d oire et gartempe;46,23;0,9
st sauveur de meilhan;44,49;-0,01
la croix sur gartempe;46,16;1
st vite;44,47;0,93
domps;45,66;1,71
samazan;44,44;0,11
dournazac;45,63;0,92
la sauvetat du dropt;44,65;0,33
droux;46,17;1,15
sauveterre la lemance;44,59;1,04
eymoutiers;45,71;1,74
savignac sur leyze;44,48;0,79
la geneytouse;45,79;1,45
seyches;44,55;0,29
les grands chezeaux;46,36;1,38
sos;44,06;0,13
limoges;45,85;1,25
tourliac;44,68;0,81
limoges;45,85;1,25
tremons;44,42;0,89
magnac laval;46,23;1,17
villereal;44,63;0,76
meilhac;45,71;1,16
villeton;44,37;0,28
neuvic entier;45,74;1,64
nexon;45,68;1,19
oradour st genest;46,24;1,02
oradour sur glane;45,93;1,02
pageas;45,68;1,02
le palais sur vienne;45,87;1,32
panazol;45,84;1,32
la porcherie;45,58;1,55
st amand le petit;45,77;1,77
st bonnet de bellac;46,16;0,94
st denis des murs;45,78;1,53
st hilaire les places;45,64;1,15
st laurent les eglises;45,96;1,48
st leger la montagne;46,03;1,43
st mathieu;45,71;0,77
st priest taurion;45,9;1,4
st sulpice lauriere;46,06;1,48
st victurnien;45,88;1,02
sussac;45,66;1,65
thouron;46;1,22
vicq sur breuilh;45,65;1,39
le vigen;45,74;1,28
agen;44,2;0,63
aiguillon;44,3;0,36
allons;44,19;-0,08
ambrus;44,23;0,25
anthe;44,37;0,96
argenton;44,38;0,07
armillac;44,56;0,39
auriac sur dropt;44,65;0,24
bajamont;44,26;0,7
bourlens;44,43;0,97
bournel;44,63;0,68
bousses;44,15;0,08
calignac;44,14;0,42
calonges;44,37;0,23
casseneuil;44,45;0,62
castelnau sur gupie;44,58;0,14
cazideroque;44,4;0,93
clermont soubiran;44,14;0,85
cuq;44,08;0,72
cuzorn;44,55;0,95
escassefort;44,55;0,23
estillac;44,17;0,58
fauillet;44,43;0,29
feugarolles;44,22;0,36
fourques sur garonne;44,46;0,15
francescas;44,07;0,43
frechou;44,08;0,34
galapian;44,3;0,41
gavaudun;44,57;0,89
granges sur lot;44,37;0,47
hautesvignes;44,46;0,35
lacepede;44,32;0,48
lagruere;44,4;0,27
lavardac;44,18;0,3
lavergne;44,59;0,41
layrac;44,12;0,65
madaillan;44,28;0,58
marmande;44,51;0,17
marmont pachas;44,09;0,59
miramont de guyenne;44,58;0,36
moncrabeau;44,04;0,37
montagnac sur auvignon;44,17;0,46
montesquieu;44,21;0,45
montpouillan;44,46;0,1
nicole;44,33;0,33
nomdieu;44,08;0,47
pardaillan;44,67;0,27
parranquet;44,66;0,82
penne d agenais;44,38;0,84
pinel hauterive;44,46;0,57
pompiey;44,2;0,21
prayssas;44,29;0,51
romestaing;44,42;0,02
ruffiac;44,37;0,04
ste colombe en bruilhois;44,19;0,52
st hilaire de lusignan;44,25;0,53
st jean de duras;44,69;0,3
st martin de villereal;44,64;0,81
st pierre de clairac;44,18;0,75
st pierre sur dropt;44,65;0,21
st sernin;44,71;0,24
saumont;44,13;0,46
la sauvetat de saveres;44,23;0,8
la sauvetat sur lede;44,48;0,72
sauveterre st denis;44,15;0,7
serignac sur garonne;44,22;0,49
sos;44,06;0,13
le temple sur lot;44,38;0,53
tonneins;44,38;0,33
villebramar;44,53;0,48
amberieux en dombes;46;4,91
ambleon;45,75;5,59
andert et condon;45,79;5,66
arboys en bugey;45,71;5,64
attignat;46,29;5,18
bage le chatel;46,31;4,93
boissey;46,37;5
bressolles;45,87;5,1
buellas;46,21;5,15
chalamont;46,01;5,17
chazey bons;45,8;5,67
curtafond;46,27;5,1
flaxieu;45,81;5,74
lavours;45,81;5,77
magnieu;45,78;5,72
murs et gelignieux;45,64;5,66
pollieu;45,8;5,75
groslee st benoit;45,7;5,58
st etienne du bois;46,27;5,28
st genis sur menthon;46,28;5,01
st jean de thurigneux;45,96;4,9
ste olive;46,01;4,94
virignin;45,73;5,71
anglefort;45,91;5,8
arboys en bugey;45,71;5,64
bage dommartin;46,33;4,97
beligneux;45,86;5,14
beligneux;45,86;5,14
beligneux;45,86;5,14
beny;46,32;5,28
beon;45,86;5,75
bereziat;46,37;5,04
bouligneux;46,02;4,99
chatillon la palud;45,97;5,24
colomieu;45,74;5,63
cuzieu;45,82;5,68
massignieu de rives;45,76;5,76
montcet;46,22;5,11
polliat;46,25;5,14
rance;45,97;4,86
st cyr sur menthon;46,28;4,97
st sulpice;46,32;5,04
val revermont;46,29;5,36
versailleux;45,99;5,11
villars les dombes;45,99;5,04
villette sur ain;46,01;5,25
angecourt;49,64;4,98
annelles;49,43;4,41
auge;49,86;4,27
aure;49,28;4,62
bourcq;49,38;4,62
chagny;49,57;4,7
challerange;49,31;4,75
le chatelet sur retourne;49,41;4,27
chemery chehery;49,62;4,87
bairon et ses environs;49,51;4,76
clavy warby;49,75;4,55
coucy;49,51;4,46
donchery;49,74;4,89
falaise;49,38;4,74
la ferte sur chiers;49,57;5,24
gernelle;49,77;4,82
grivy loisy;49,43;4,64
hauteville;49,58;4,3
herbeuval;49,6;5,35
juniville;49,39;4,38
leffincourt;49,38;4,55
lucquy;49,54;4,48
maisoncelle et villers;49,59;4,92
margny;49,62;5,36
mars sous bourcq;49,4;4,64
marvaux vieux;49,29;4,69
neufmaison;49,76;4,51
neuville lez beaulieu;49,91;4,35
rethel;49,51;4,38
st clement a arnes;49,3;4,43
savigny sur aisne;49,36;4,72
semide;49,33;4,58
singly;49,64;4,71
son;49,58;4,27
tagnon;49,45;4,29
thelonne;49,65;4,95
toges;49,42;4,78
voncq;49,47;4,68
vrigne meuse;49,7;4,83
ardeuil et montfauxelles;49,27;4,7
artaise le vivier;49,57;4,89
aubrives;50,09;4,77
barby;49,53;4,32
bergnicourt;49,42;4,25
biermes;49,48;4,38
bignicourt;49,39;4,42
brognon;49,93;4,28
bulson;49,63;4,91
cauroy;49,35;4,46
champigneul sur vence;49,7;4,66
chemery chehery;49,62;4,87
la croix aux bois;49,41;4,79
l ecaille;49,41;4,21
fromy;49,6;5,26
hagnicourt;49,61;4,59
inaumont;49,56;4,32
issancourt et rumel;49,76;4,83
launois sur vence;49,66;4,53
lumes;49,74;4,79
machault;49,35;4,51
manre;49,26;4,66
margut;49,58;5,27
menil lepinois;49,37;4,29
le mont dieu;49,55;4,86
montgon;49,51;4,72
monthois;49,31;4,7
mont st martin;49,33;4,64
neuville lez beaulieu;49,91;4,35
novy chevrieres;49,55;4,44
poix terron;49,64;4,65
quatre champs;49,45;4,78
raillicourt;49,65;4,59
st etienne a arnes;49,31;4,51
st fergeux;49,57;4,2
ste marie;49,37;4,67
st morel;49,34;4,7
sapogne sur marche;49,6;5,31
sauville;49,55;4,79
seuil;49,47;4,45
signy l abbaye;49,7;4,4
signy l abbaye;49,7;4,4
stonne;49,55;4,92
vandy;49,44;4,72
villy;49,59;5,22
allauch;43,35;5,51
vireux wallerand;50,06;4,75
auriol;43,36;5,66
aurons;43,67;5,15
belcodene;43,42;5,58
bouc bel air;43,45;5,41
yvernaumont;49,68;4,66
la bouilladisse;43,4;5,62
la bouilladisse;43,4;5,62
la bouilladisse;43,4;5,62
chateaurenard;43,88;4,84
eguilles;43,57;5,33
la fare les oliviers;43,55;5,2
fos sur mer;43,46;4,9
gardanne;43,45;5,48
gemenos;43,3;5,64
gignac la nerthe;43,39;5,23
gignac la nerthe;43,39;5,23
greasque;43,43;5,55
lambesc;43,66;5,25
martigues;43,38;5,05
mas blanc des alpilles;43,79;4,76
mouries;43,7;4,89
la roque d antheron;43,72;5,3
le rove;43,37;5,25
le rove;43,37;5,25
st chamas;43,54;5,07
st paul les durance;43,69;5,75
st savournin;43,41;5,53
trets;43,44;5,7
vernegues;43,68;5,19
vitrolles;43,45;5,26
marseille;43,29;5,38
marseille;43,24;5,37
marseille;43,23;5,45
marseille;43,23;5,45
marseille;43,35;5,43
marseille;43,35;5,43
marseille;43,37;5,31
marseille;43,37;5,31
aix en provence;43,54;5,4
aix en provence;43,54;5,4
alleins;43,71;5,15
arles;43,55;4,66
aureille;43,7;4,95
barbentane;43,89;4,75
les baux de provence;43,75;4,8
beaurecueil;43,52;5,55
cabannes;43,86;4,96
cabries;43,45;5,35
charleval;43,72;5,25
chateauneuf les martigues;43,39;5,15
chateauneuf les martigues;43,39;5,15
la ciotat;43,19;5,61
ensues la redonne;43,35;5,2
eygalieres;43,76;4,95
fuveau;43,46;5,55
grans;43,61;5,05
istres;43,55;4,95
lancon provence;43,58;5,16
mallemort;43,73;5,18
meyrargues;43,62;5,52
orgon;43,78;5,02
la penne sur huveaune;43,28;5,52
les pennes mirabeau;43,4;5,32
les pennes mirabeau;43,4;5,32
les pennes mirabeau;43,4;5,32
rognonas;43,9;4,8
roquefort la bedoule;43,25;5,63
st andiol;43,83;4,95
st cannat;43,61;5,31
st esteve janson;43,69;5,39
st etienne du gres;43,79;4,74
st remy de provence;43,78;4,85
senas;43,74;5,09
septemes les vallons;43,39;5,38
septemes les vallons;43,39;5,38
le tholonet;43,52;5,51
velaux;43,52;5,25
ventabren;43,54;5,31
coudoux;43,56;5,25
marseille;43,31;5,38
marseille;43,24;5,37
marseille;43,23;5,45
marseille;43,28;5,43
balan;45,83;5,11
beligneux;45,86;5,14
belley;45,75;5,68
bregnier cordon;45,64;5,62
chatenay;46,03;5,2
contrevoz;45,8;5,62
conzieu;45,73;5,6
bresse vallons;46,32;5,18
izieu;45,66;5,64
marsonnas;46,34;5,06
montrevel en bresse;46,32;5,11
premeyzel;45,68;5,64
st andre de bage;46,3;4,91
st andre de corcy;45,93;4,95
groslee st benoit;45,7;5,58
st nizier le desert;46,05;5,14
val revermont;46,29;5,36
vongnes;45,81;5,72
bage dommartin;46,33;4,97
birieux;45,95;5,04
ceyzerieu;45,83;5,72
civrieux;45,92;4,89
confrancon;46,27;5,06
courmangoux;46,33;5,36
acy romance;49,49;4,33
amagne;49,52;4,5
les petites armoises;49,5;4,83
auflance;49,62;5,3
lapeyrouse;45,99;4,98
avancon;49,48;4,25
loyettes;45,79;5,22
ballay;49,42;4,75
malafretaz;46,33;5,14
marignieu;45,8;5,72
la besace;49,55;4,97
boulzicourt;49,69;4,7
mionnay;45,9;4,92
chateau porcien;49,53;4,25
monthieux;45,96;4,95
montracol;46,19;5,12
chemery chehery;49,62;4,87
cheveuges;49,66;4,89
parves et nattages;45,73;5,75
dricourt;49,39;4,52
fligny;49,88;4,27
guignicourt sur vence;49,69;4,63
hierges;50,1;4,73
jandun;49,67;4,56
st marcel;45,95;4,99
longwe;49,39;4,8
malandry;49,58;5,18
maranwez;49,73;4,34
moiry;49,6;5,28
mondigny;49,71;4,64
val revermont;46,29;5,36
mont st remy;49,39;4,48
neuflize;49,41;4,31
la neuville a maire;49,58;4,86
la neuville aux joutes;49,93;4,24
quilly;49,41;4,58
rethel;49,51;4,38
st pierre a arnes;49,3;4,46
st pierre sur vence;49,7;4,68
signy le petit;49,93;4,32
sugny;49,36;4,66
sy;49,51;4,87
tannay;49,52;4,83
thin le moutier;49,72;4,51
touligny;49,68;4,61
villers sur bar;49,68;4,86
vireux molhain;50,08;4,71
vouziers;49,41;4,7
vrigne aux bois;49,75;4,86
aix en provence;43,54;5,4
aix en provence;43,54;5,4
aix en provence;43,54;5,4
aix en provence;43,54;5,4
arles;43,55;4,66
arles;43,55;4,66
arles;43,55;4,66
arles;43,55;4,66
aubagne;43,29;5,56
belcodene;43,42;5,58
la bouilladisse;43,4;5,62
carry le rouet;43,34;5,15
cornillon confoux;43,58;5,08
la destrousse;43,38;5,6
ensues la redonne;43,35;5,2
istres;43,55;4,95
jouques;43,63;5,66
mallemort;43,73;5,18
martigues;43,38;5,05
noves;43,86;4,9
noves;43,86;4,9
peyrolles en provence;43,63;5,58
plan de cuques;43,37;5,46
rognac;43,5;5,23
roquevaire;43,34;5,6
roquevaire;43,34;5,6
le rove;43,37;5,25
les grandes armoises;49,53;4,9
st marc jaumegarde;43,56;5,52
st victoret;43,41;5,25
sausset les pins;43,35;5,12
tarascon;43,79;4,69
verquieres;43,84;4,92
bievres;49,56;5,28
marseille;43,28;5,36
marseille;43,24;5,37
brecy brieres;49,33;4,76
marseille;43,29;5,48
marseille;43,31;5,44
marseille;43,35;5,43
