label;latitude;longitude
l_abergement_de_varey;46,01;5,43
miribel;45,84;4,94
ste_euphemie;45,97;4,79
faverolles;49,23;3,18
fere_en_tardenois;49,19;3,51
flavy_le_martel;49,71;3,19
folembray;49,55;3,29
fontaine_notre_dame;49,88;3,42
goudelancourt_les_berrieux;49,49;3,86
goussancourt;49,16;3,66
gouy;50;3,26
harly;49,84;3,33
le_herie_la_vieville;49,82;3,65
homblieres;49,86;3,37
joncourt;49,96;3,3
laon;49,57;3,62
latilly;49,15;3,31
laversine;49,35;3,15
lempire;49,99;3,17
lesquielles_st_germain;49,93;3,63
licy_clignon;49,1;3,26
logny_les_aubenton;49,83;4,22
les_septvallons;49,36;3,65
les_septvallons;49,36;3,65
les_septvallons;49,36;3,65
marchais;49,58;3,82
dhuys_et_morin_en_brie;48,91;3,51
marcy_sous_marle;49,75;3,73
marfontaine;49,81;3,76
margival;49,43;3,41
mercin_et_vaux;49,37;3,27
mesbrecourt_richecourt;49,71;3,54
mesnil_st_laurent;49,83;3,36
meurival;49,36;3,76
missy_aux_bois;49,34;3,25
missy_sur_aisne;49,39;3,44
monampteuil;49,48;3,57
villeret;49,95;3,19
bost;46,18;3,51
chamberat;46,41;2,43
durdat_larequille;46,25;2,7
lamaids;46,3;2,44
louroux_de_bouble;46,23;2,97
meaulne_vitray;46,61;2,65
mercy;46,45;3,52
mesples;46,43;2,36
montbeugny;46,53;3,47
quinssaines;46,31;2,49
st_marcel_en_murat;46,32;3,01
st_palais;46,44;2,31
treignat;46,35;2,35
urcay;46,63;2,61
le_veurdre;46,74;3,04
le_vilhain;46,56;2,79
chaneins;46,09;4,85
crottet;46,28;4,88
innimond;45,79;5,57
oraison;43,91;5,92
la_robine_sur_galabre;44,19;6,23
peron;46,19;5,92
trevoux;45,94;4,77
bairols;43,99;7,12
ambes;45,01;-0,55
arsac;44,99;-0,7
les_artigues_de_lussac;44,97;-0,14
cannes;43,55;7
asques;44,95;-0,43
val_de_virvee;45,02;-0,39
baigneaux;44,72;-0,19
entraunes;44,21;6,76
bassens;44,91;-0,53
escragnolles;43,73;6,78
bayon_sur_gironde;45,04;-0,61
belin_beliet;44,49;-0,79
bellebat;44,74;-0,22
luceram;43,9;7,35
bieujac;44,54;-0,15
biganos;44,66;-0,95
marie;44,03;7,16
blaye;45,13;-0,67
le_bouscat;44,87;-0,6
bruges;44,89;-0,6
peillon;43,77;7,37
cabanac_et_villagrains;44,59;-0,55
peone;44,13;6,92
cabara;44,83;-0,16
cadaujac;44,75;-0,53
cambes;44,74;-0,46
campugnan;45,18;-0,56
carbon_blanc;44,9;-0,5
castets_et_castillon;44,55;-0,13
castillon_la_bataille;44,86;-0,03
comps;45,07;-0,59
st_martin_vesubie;44,1;7,3
coubeyrac;44,78;0,05
sauze;44,09;6,8
courpiac;44,76;-0,19
cours_les_bains;44,38;-0,01
creon;44,77;-0,34
cubnezais;45,07;-0,42
doulezon;44,79;0
les_esseintes;44,61;-0,07
villeneuve_d_entraunes;44,12;6,78
eysines;44,88;-0,65
fargues_st_hilaire;44,82;-0,44
le_fieu;45,06;-0,04
fosses_et_baleyssac;44,6;0,05
gauriac;45,06;-0,63
genissac;44,86;-0,25
gensac;44,79;0,08
gornac;44,66;-0,18
gujan_mestras;44,59;-1,08
juillac;44,81;0,05
la_brede;44,68;-0,54
lacanau;44,98;-1,11
lacanau;44,98;-1,11
lamothe_landerron;44,56;0,06
lapouyade;45,11;-0,29
latresne;44,79;-0,5
leognan;44,72;-0,61
libourne;44,91;-0,23
lormont;44,88;-0,52
lussac;44,97;-0,09
margaux_cantenac;45,03;-0,67
martignas_sur_jalle;44,85;-0,8
martres;44,71;-0,17
masseilles;44,4;-0,06
montagne;44,93;-0,13
montagne;44,93;-0,13
montagoudin;44,58;0,01
montignac;44,71;-0,22
noaillac;44,52;-0,02
omet;44,66;-0,29
les_peintures;45,07;-0,09
le_pian_sur_garonne;44,58;-0,22
pineuilh;44,82;0,23
pleine_selve;45,33;-0,58
filain;49,45;3,56
pondaurat;44,53;-0,08
fontaine_les_vervins;49,85;3,91
preignac;44,57;-0,31
foreste;49,81;3,1
puisseguin;44,93;-0,06
fourdrain;49,62;3,46
pujols_sur_ciron;44,57;-0,35
fresnes_sous_coucy;49,55;3,37
le_puy;44,66;0,06
frieres_faillouel;49,68;3,24
roaillan;44,51;-0,29
germaine;49,81;3,12
ruch;44,77;-0,03
grandrieux;49,73;4,19
st_andre_de_cubzac;45;-0,44
grisolles;49,13;3,37
st_andre_et_appelles;44,81;0,2
villeneuve_sur_aisne;49,44;3,97
st_avit_st_nazaire;44,85;0,28
villeneuve_sur_aisne;49,44;3,97
val_de_livenne;45,28;-0,51
hannapes;49,98;3,61
st_caprais_de_bordeaux;44,75;-0,43
haution;49,87;3,83
st_christophe_des_bardes;44,9;-0,12
housset;49,8;3,7
st_ciers_d_abzac;45,04;-0,29
iron;49,95;3,67
st_estephe;45,25;-0,77
itancourt;49,8;3,35
st_etienne_de_lisse;44,88;-0,09
jouaignes;49,29;3,53
st_genes_de_blaye;45,16;-0,67
jumigny;49,41;3,72
st_genes_de_fronsac;45,03;-0,35
laffaux;49,45;3,43
st_germain_du_puch;44,85;-0,33
laigny;49,86;3,86
st_gervais;45,02;-0,47
lappion;49,59;3,96
st_hilaire_de_la_noaille;44,6;0,01
largny_sur_automne;49,26;3,05
st_hippolyte;44,87;-0,12
lesdins;49,9;3,31
st_jean_de_blaignac;44,81;-0,13
leury;49,43;3,34
st_laurent_des_combes;44,87;-0,14
les_septvallons;49,36;3,65
st_loubert;44,55;-0,17
lor;49,53;4,06
st_magne_de_castillon;44,86;-0,07
louatre;49,25;3,24
st_martin_du_puy;44,67;-0,04
lucy_le_bocage;49,06;3,28
st_medard_de_guizieres;45,01;-0,07
lugny;49,78;3,81
st_michel_de_fronsac;44,92;-0,3
maast_et_violaine;49,29;3,46
st_michel_de_rieufret;44,62;-0,44
macquigny;49,87;3,57
st_michel_de_lapujade;44,59;0,08
maizy;49,38;3,72
st_pierre_de_mons;44,55;-0,21
malzy;49,92;3,73
ste_radegonde;44,8;0,02
mareuil_en_dole;49,24;3,56
st_savin;45,16;-0,44
marizy_st_mard;49,18;3,23
st_seurin_de_cadourne;45,29;-0,79
marly_gomont;49,89;3,78
st_seurin_sur_l_isle;45,01;0
martigny_courpierre;49,49;3,69
st_seve;44,61;-0,02
molain;50,03;3,53
st_sulpice_de_guilleragues;44,63;0,05
monceau_les_leups;49,66;3,48
ste_terre;44,83;-0,12
monceau_le_waast;49,62;3,72
les_salles_de_castillon;44,91;0,01
monceau_sur_oise;49,91;3,7
samonac;45,07;-0,57
montaigu;49,55;3,84
saumos;44,91;-1,01
la_sauve;44,76;-0,31
savignac;44,51;-0,11
sendets;44,43;-0,09
talence;44,81;-0,59
tayac;44,96;-0,02
le_temple;44,86;-0,96
la_teste_de_buch;44,56;-1,17
la_teste_de_buch;44,56;-1,17
la_teste_de_buch;44,56;-1,17
tizac_de_lapouyade;45,07;-0,31
vayres;44,89;-0,33
vensac;45,4;-1,07
villenave_de_rions;44,69;-0,34
villenave_d_ornon;44,77;-0,56
villeneuve;45,08;-0,64
charnois;50,1;4,83
fromelennes;50,12;4,86
la_ville_aux_bois_les_dizy;49,66;3,98
landrichamps;50,08;4,83
bessay_sur_allier;46,45;3,37
braize;46,66;2,65
cerilly;46,63;2,81
chappes;46,38;2,94
nouzonville;49,82;4,75
chateau_sur_allier;46,78;2,99
molles;46,12;3,56
montmarault;46,32;2,95
naves;46,18;3,12
st_bonnet_de_four;46,32;2,9
st_etienne_de_vicq;46,17;3,54
st_gerand_de_vaux;46,38;3,41
st_priest_en_murat;46,36;2,9
sazeret;46,35;2,97
valignat;46,17;3,08
vernusse;46,26;2,97
digne_les_bains;44,09;6,24
la_javie;44,2;6,32
la_robine_sur_galabre;44,19;6,23
arcachon;44,65;-1,17
la_robine_sur_galabre;44,19;6,23
val_de_virvee;45,02;-0,39
la_robine_sur_galabre;44,19;6,23
bassanne;44,56;-0,09
bayas;45,07;-0,21
begles;44,8;-0,55
beguey;44,65;-0,33
beychac_et_caillau;44,87;-0,37
blaignan_prignac;45,32;-0,89
blasimon;44,75;-0,09
blesignac;44,78;-0,26
bordeaux;44,86;-0,57
bourdelles;44,56;0,01
bourg_sur_gironde;45,04;-0,55
bourideys;44,36;-0,47
braud_et_st_louis;45,26;-0,67
cadillac_en_fronsadais;44,96;-0,37
camps_sur_l_isle;45,02;-0,04
caplong;44,77;0,15
cardan;44,68;-0,32
cars;45,13;-0,62
cartelegue;45,19;-0,58
castelnau_de_medoc;45,01;-0,81
castets_et_castillon;44,55;-0,13
cerons;44,63;-0,34
cestas;44,72;-0,73
cissac_medoc;45,22;-0,85
coutures;44,65;0,03
croignon;44,82;-0,34
cudos;44,38;-0,19
cursan;44,8;-0,33
dardenac;44,78;-0,24
eynesse;44,82;0,15
floudes;44,57;-0,06
frontenac;44,73;-0,14
gabarnac;44,62;-0,26
galgon;44,99;-0,28
gardegan_et_tourtirac;44,89;-0,02
gours;45;0,03
gradignan;44,77;-0,62
hostens;44,49;-0,66
hourtin;45,18;-1,07
jau_dignac_et_loirac;45,43;-0,94
labarde;45,01;-0,64
ladaux;44,7;-0,25
lados;44,47;-0,14
la_lande_de_fronsac;44,98;-0,38
laruscade;45,12;-0,34
lege_cap_ferret;44,76;-1,19
lestiac_sur_garonne;44,69;-0,38
loupes;44,81;-0,39
lugon_et_l_ile_du_carnay;44,95;-0,36
beuil;44,11;6,97
lugos;44,47;-0,91
biot;43,63;7,08
margaux_cantenac;45,03;-0,67
margueron;44,77;0,26
marimbault;44,41;-0,26
martillac;44,72;-0,56
mauriac;44,75;-0,02
merignac;44,83;-0,68
montagne;44,93;-0,13
mouliets_et_villemartin;44,83;-0,02
moulis_en_medoc;45,05;-0,79
entraunes;44,21;6,76
mourens;44,65;-0,21
nerigean;44,84;-0,29
paillet;44,68;-0,36
parempuyre;44,95;-0,58
pellegrue;44,74;0,1
isola;44,19;7,07
le_porge;44,87;-1,14
portets;44,68;-0,43
luceram;43,9;7,35
le_pout;44,8;-0,36
prignac_et_marcamps;45,03;-0,5
pujols;44,81;-0,03
peille;43,81;7,41
puybarban;44,55;-0,07
peone;44,13;6,92
riocaud;44,75;0,2
la_riviere;44,94;-0,32
sadirac;44,78;-0,39
st_androny;45,2;-0,69
st_antoine_du_queyret;44,76;0,01
st_antoine_sur_l_isle;45,05;0,05
st_aubin_de_medoc;44,93;-0,75
st_christoly_medoc;45,37;-0,81
st_cibard;44,94;-0,02
st_ciers_sur_gironde;45,3;-0,67
st_come;44,42;-0,17
ste_croix_du_mont;44,6;-0,27
utelle;43,93;7,24
st_ferme;44,7;0,06
ste_foy_la_longue;44,62;-0,14
ste_gemme;44,62;0,07
venanson;44,04;7,24
st_girons_d_aiguevives;45,15;-0,54
st_hilaire_du_bois;44,66;-0,07
st_julien_beychevelle;45,16;-0,74
st_laurent_d_arce;45,04;-0,47
la_brigue;44,07;7,65
st_louis_de_montferrand;44,96;-0,53
st_martin_de_laye;45,03;-0,23
st_martin_du_bois;45,02;-0,26
st_medard_d_eyrans;44,71;-0,51
st_medard_en_jalles;44,88;-0,78
st_michel_de_castelnau;44,29;-0,09
st_paul;45,15;-0,59
st_seurin_de_bourg;45,05;-0,58
st_sulpice_de_faleyrens;44,86;-0,19
st_sulpice_de_pommiers;44,68;-0,11
st_sulpice_et_cameyrac;44,9;-0,39
st_trojan;45,09;-0,58
st_yzan_de_soudiac;45,15;-0,41
st_yzans_de_medoc;45,33;-0,79
salaunes;44,93;-0,85
tabanac;44,72;-0,41
talais;45,49;-1,03
tarnes;44,98;-0,36
toulenne;44,56;-0,27
valeyrac;45,4;-0,88
vignonet;44,85;-0,15
villandraut;44,45;-0,38
marcheprime;44,7;-0,86
foisches;50,13;4,77
ham_sur_meuse;50,09;4,78
angresse;43,66;-1,36
arboucave;43,61;-0,44
arx;44,11;0,09
audignon;43,72;-0,59
aureilhan;44,21;-1,19
baudignan;44,09;0,04
belis;44,06;-0,47
benesse_les_dax;43,64;-1,04
bergouey;43,67;-0,72
beyries;43,56;-0,64
brocas;44,05;-0,54
cagnotte;43,6;-1,08
callen;44,28;-0,46
campet_et_lamolere;43,92;-0,59
capbreton;43,63;-1,43
carcares_ste_croix;43,85;-0,76
castaignos_souslens;43,59;-0,65
castandet;43,81;-0,35
castelnau_tursan;43,66;-0,4
cauna;43,78;-0,64
cazalis;43,62;-0,67
cazeres_sur_l_adour;43,77;-0,27
creon_d_armagnac;44;-0,08
donzacq;43,66;-0,81
eyres_moncube;43,72;-0,55
gastes;44,32;-1,19
geaune;43,63;-0,37
goos;43,73;-0,92
hagetmau;43,65;-0,59
herm;43,81;-1,13
labrit;44,13;-0,56
lacajunte;43,59;-0,42
latrille;43,63;-0,29
lue;44,24;-0,98
mano;44,42;-0,67
marpaps;43,57;-0,68
mees;43,71;-1,12
mezos;44,09;-1,13
mont_de_marsan;43,9;-0,49
montgaillard;43,76;-0,48
mouscardes;43,59;-0,88
mugron;43,74;-0,75
nassiet;43,6;-0,69
oeyreluy;43,67;-1,08
orx;43,6;-1,37
payros_cazautets;43,63;-0,4
pecorade;43,65;-0,36
philondenx;43,57;-0,43
port_de_lanne;43,57;-1,18
pouillon;43,61;-1
rimbez_et_baudiets;44,06;0,05
st_aubin;43,72;-0,72
ste_colombe;43,68;-0,56
st_laurent_de_gosse;43,52;-1,28
st_martin_d_oney;43,93;-0,65
st_perdon;43,88;-0,59
sanguinet;44,48;-1,06
saubrigues;43,61;-1,32
saubusse;43,67;-1,19
serreslous_et_arribans;43,66;-0,64
seyresse;43,68;-1,06
siest;43,65;-1,13
solferino;44,13;-0,9
uza;44,03;-1,2
vielle_st_girons;43,94;-1,33
aigre;45,9;0,02
ansac_sur_vienne;45,99;0,62
ars;45,64;-0,4
aunac_sur_charente;45,92;0,25
barbezieux_st_hilaire;45,48;-0,16
bardenac;45,3;-0,02
bioussac;46,03;0,27
coteaux_du_blanzacais;45,46;0,03
bonneuil;45,58;-0,14
brettes;46;0,03
bunzac;45,7;0,34
cellefrouin;45,89;0,39
chabanais;45,86;0,71
chadurie;45,5;0,14
challignac;45,42;-0,08
boisne_la_tude;45,47;0,19
boisne_la_tude;45,47;0,19
chassenon;45,85;0,77
chassiecq;45,95;0,37
chateauneuf_sur_charente;45,6;-0,05
chazelles;45,65;0,37
chirac;45,91;0,68
coulonges;45,84;0,09
courcome;45,99;0,15
courlac;45,3;0,09
dirac;45,6;0,24
etagnac;45,89;0,78
la_foret_de_tesse;46,08;0,08
genac_bignac;45,8;0,03
gensac_la_pallue;45,66;-0,27
gimeux;45,64;-0,37
les_gours;45,96;-0,07
l_isle_d_espagnac;45,66;0,2
lachaise;45,52;-0,24
laprade;45,28;0,19
lessac;46,07;0,65
lesterps;46,01;0,79
terres_de_haute_charente;45,88;0,58
lupsault;45,93;-0,06
bellevigne;45,55;-0,12
manot;45,93;0,62
marcillac_lanville;45,86;0,02
montboyer;45,33;0,07
montmerac;45,44;-0,22
montmerac;45,44;-0,22
montmoreau;45,41;0,14
nanteuil_en_vallee;46,01;0,32
nercillac;45,72;-0,27
nieuil;45,88;0,52
orival;45,28;0,07
plassac_rouffiac;45,52;0,08
pleuville;46,1;0,49
pressignac;45,82;0,74
reparsac;45,74;-0,25
ronsenac;45,46;0,24
rouillac;45,79;-0,07
rouillac;45,79;-0,07
rouillac;45,79;-0,07
rouzede;45,72;0,56
ruelle_sur_touvre;45,68;0,23
ruffec;46,04;0,2
val_de_bonnieure;45,84;0,29
val_de_bonnieure;45,84;0,29
val_de_bonnieure;45,84;0,29
st_aulais_la_chapelle;45,45;-0,05
st_cybardeaux;45,77;-0,03
st_groux;45,89;0,16
st_martial;45,37;0,06
val_d_auge;45,84;-0,08
val_d_auge;45,84;-0,08
st_michel;45,64;0,11
st_sulpice_de_ruffec;45,94;0,32
salles_de_barbezieux;45,45;-0,12
salles_de_villefagnan;45,96;0,17
saulgond;45,96;0,79
sigogne;45,74;-0,17
taponnat_fleurignac;45,77;0,42
theil_rabier;46,06;0,04
triac_lautrait;45,68;-0,12
vars;45,76;0,14
le_vieux_cerier;45,97;0,45
moulins_sur_tardoire;45,69;0,4
villebois_lavalette;45,48;0,28
villefagnan;46,01;0,09
voeuil_et_giget;45,59;0,16
vouthon;45,66;0,45
yvrac_et_malleyrand;45,73;0,47
arces;45,56;-0,89
archiac;45,52;-0,3
arthenac;45,5;-0,32
aujac;45,85;-0,39
avy;45,55;-0,51
aytre;46,13;-1,11
ballon;46,05;-0,97
barzan;45,51;-0,89
bernay_st_martin;46,07;-0,63
boisredon;45,32;-0,54
boresse_et_martron;45,27;-0,13
bran;45,35;-0,26
brie_sous_matha;45,82;-0,25
burie;45,78;-0,43
bussac_foret;45,2;-0,38
cercoux;45,13;-0,21
champdolent;45,91;-0,78
chaniers;45,73;-0,55
la_chapelle_des_pots;45,76;-0,53
charron;46,29;-1,08
le_chateau_d_oleron;45,88;-1,22
le_chateau_d_oleron;45,88;-1,22
chenac_st_seurin_d_uzet;45,5;-0,83
clam;45,49;-0,45
clerac;45,17;-0,23
clion;45,47;-0,51
la_clisse;45,73;-0,75
corme_royal;45,75;-0,81
courpignac;45,31;-0,5
dampierre_sur_boutonne;46,07;-0,39
doeuil_sur_le_mignon;46,12;-0,55
dolus_d_oleron;45,91;-1,26
echillais;45,9;-0,95
ecurat;45,79;-0,69
esnandes;46,25;-1,11
ferrieres;46,23;-0,85
floirac;45,45;-0,78
fontaines_d_ozillac;45,38;-0,38
arsague;43,58;-0,79
gemozac;45,56;-0,68
arthez_d_armagnac;43,89;-0,25
le_gicq;45,94;-0,25
audon;43,8;-0,82
les_gonds;45,71;-0,61
bascons;43,83;-0,43
gourvillette;45,89;-0,22
bassercles;43,56;-0,61
lagord;46,19;-1,15
begaar;43,83;-0,86
la_laigne;46,22;-0,76
belhade;44,37;-0,68
landes;46;-0,6
benesse_maremne;43,63;-1,36
lonzac;45,59;-0,4
biscarrosse;44,41;-1,18
lorignac;45,46;-0,67
bourdalat;43,83;-0,21
macqueville;45,8;-0,2
buanes;43,71;-0,42
marans;46,31;-0,98
castelner;43,55;-0,59
marennes_hiers_brouage;45,84;-1,07
cere;44;-0,55
matha;45,86;-0,31
clermont;43,65;-0,91
merignac;45,33;-0,3
coudures;43,69;-0,5
migre;46,08;-0,56
doazit;43,69;-0,65
mirambeau;45,36;-0,57
escource;44,17;-1,04
mornac_sur_seudre;45,71;-1,02
estibeaux;43,61;-0,91
muron;46,01;-0,86
gaas;43,61;-1,04
nachamps;46,02;-0,62
gailleres;43,94;-0,37
nancras;45,75;-0,87
gourbera;43,81;-1,05
nantille;45,86;-0,48
hontanx;43,82;-0,26
puyravault;46,13;-0,82
lacrabe;43,61;-0,59
puyrolland;46,03;-0,66
larriviere_st_savin;43,76;-0,43
la_rochelle;46,16;-1,17
lauret;43,56;-0,33
la_ronde;46,3;-0,79
leon;43,85;-1,28
royan;45,63;-1,02
lucbardez_et_bargues;43,98;-0,41
st_andre_de_lidon;45,58;-0,76
lussagnet;43,77;-0,23
st_augustin;45,69;-1,11
luxey;44,22;-0,52
st_bris_des_bois;45,77;-0,47
mailleres;44,03;-0,44
st_clement_des_baleines;46,24;-1,54
mazerolles;43,89;-0,44
ste_colombe;45,28;-0,27
mimizan;44,19;-1,25
st_eugene;45,5;-0,27
monget;43,56;-0,54
st_georges_de_didonne;45,6;-0,98
morcenx_la_nouvelle;44,03;-0,9
st_georges_d_oleron;45,98;-1,32
narrosse;43,69;-1,01
st_pierre_la_noue;46,08;-0,8
nousse;43,72;-0,82
st_germain_de_vibrac;45,42;-0,33
onard;43,78;-0,83
st_maigrin;45,42;-0,28
onesse_laharie;44,07;-1,03
st_mande_sur_bredoire;46,04;-0,28
ousse_suzan;43,95;-0,75
st_mard;46,09;-0,7
parleboscq;43,94;0,03
st_martial;46,05;-0,46
peyre;43,57;-0,56
st_martial_sur_ne;45,58;-0,37
peyrehorade;43,56;-1,11
st_martin_de_juillers;45,94;-0,34
pimbo;43,58;-0,38
st_martin_de_re;46,2;-1,37
pomarez;43,62;-0,84
st_medard_d_aunis;46,16;-0,97
pontonx_sur_l_adour;43,8;-0,94
st_palais_de_negrignac;45,27;-0,2
st_cricq_chalosse;43,65;-0,68
st_palais_de_phiolin;45,52;-0,59
st_jean_de_lier;43,79;-0,88
st_pierre_de_l_isle;46,03;-0,44
st_michel_escalus;43,88;-1,25
st_porchaire;45,82;-0,77
st_pandelon;43,67;-1,04
st_quantin_de_rancanne;45,53;-0,6
st_sever;43,76;-0,57
st_saturnin_du_bois;46,14;-0,67
sarron;43,59;-0,27
st_severin_sur_boutonne;46,09;-0,43
soustons;43,75;-1,33
ste_soulle;46,19;-1,02
tercis_les_bains;43,67;-1,12
st_sulpice_d_arnoult;45,82;-0,83
tethieu;43,75;-0,96
st_thomas_de_conac;45,39;-0,72
tosse;43,7;-1,32
semillac;45,4;-0,59
toulouzette;43,76;-0,67
semoussac;45,39;-0,63
vielle_tursan;43,68;-0,46
le_seure;45,79;-0,36
vielle_st_girons;43,94;-1,33
talmont_sur_gironde;45,53;-0,92
ychoux;44,36;-0,96
taugon;46,32;-0,83
ternant;45,95;-0,56
thors;45,83;-0,32
le_thou;46,09;-0,94
tonnay_charente;45,96;-0,87
tugeras_st_maurice;45,36;-0,41
la_vallee;45,89;-0,85
varzay;45,7;-0,74
villedoux;46,24;-1,07
villiers_couture;45,98;-0,15
virson;46,14;-0,88
yves;46,04;-1,03
yves;46,04;-1,03
port_des_barques;45,94;-1,08
albussac;45,14;1,81
ambrugeat;45,53;2,09
aubazines;45,19;1,69
auriac;45,2;2,14
bassignac_le_haut;45,2;2,07
beaulieu_sur_dordogne;45;1,83
bort_les_orgues;45,39;2,49
branceilles;45,01;1,71
brignac_la_plaine;45,18;1,33
brive_la_gaillarde;45,14;1,52
camps_st_mathurin_leobazel;44,99;1,99
chabrignac;45,31;1,34
champagnac_la_noaille;45,31;2
la_chapelle_st_geraud;45,05;1,95
chasteaux;45,08;1,47
chavanac;45,62;2,1
couffy_sur_sarsonne;45,67;2,34
cublac;45,16;1,31
curemonte;45;1,75
davignac;45,49;2,08
espartignac;45,4;1,6
estivaux;45,32;1,49
favars;45,26;1,67
forges;45,16;1,86
gimel_les_cascades;45,3;1,84
jugeals_nazareth;45,09;1,55
lafage_sur_sombre;45,29;2,08
lagleygeolle;45,08;1,7
laguenne_sur_avalouze;45,25;1,8
lamaziere_basse;45,37;2,17
lanteuil;45,12;1,64
lapleau;45,3;2,16
liginiac;45,4;2,32
liourdres;44,94;1,81
margerides;45,46;2,42
meymac;45,55;2,14
millevaches;45,65;2,09
montgibaud;45,51;1,42
noailhac;45,08;1,62
orgnac_sur_vezere;45,34;1,46
palazinges;45,16;1,7
palisse;45,43;2,21
pradines;45,51;1,91
reygade;45,02;1,9
roche_le_peyroux;45,43;2,38
rosiers_de_juillac;45,29;1,31
st_bazile_de_meyssac;45,05;1,72
st_cyr_la_roche;45,28;1,38
st_etienne_la_geneste;45,45;2,35
st_geniez_o_merle;45,08;2,06
st_hilaire_taurieux;45,08;1,83
ste_marie_lapanouze;45,43;2,35
st_martial_de_gimel;45,27;1,89
st_martin_sepert;45,44;1,48
st_mexant;45,29;1,68
st_pardoux_le_vieux;45,6;2,27
st_pardoux_l_ortigier;45,3;1,58
st_salvadour;45,39;1,77
st_victour;45,47;2,39
st_ybard;45,45;1,52
sarroux_st_julien;45,43;2,45
sexcles;45,05;2,02
sioniac;44,98;1,8
soursac;45,26;2,2
thalamy;45,51;2,46
turenne;45,06;1,57
ussac;45,19;1,51
ussel;45,55;2,3
allemans_du_dropt;44,62;0,29
antagnac;44,36;0
barbaste;44,16;0,24
beaupuy;44,53;0,15
brugnac;44,45;0,45
cahuzac;44,66;0,56
cassignas;44,3;0,78
caubeyres;44,26;0,22
caubon_st_sauveur;44,59;0,18
cauzac;44,28;0,82
cavarc;44,68;0,64
clermont_dessous;44,25;0,46
espiens;44,17;0,38
fargues_sur_ourbise;44,23;0,16
fongrave;44,41;0,53
frespech;44,31;0,82
fumel;44,51;0,98
grateloup_st_gayrand;44,42;0,39
grezet_cavagnan;44,38;0,13
angeac_champagne;45,61;-0,29
hautefage_la_tour;44,34;0,77
angeac_charente;45,62;-0,08
jusix;44,54;0,05
angeduc;45,48;-0,05
lacapelle_biron;44,6;0,9
asnieres_sur_nouere;45,71;0,05
lacaussade;44,51;0,82
barbezieres;45,91;-0,09
lagupie;44,57;0,11
beaulieu_sur_sonnette;45,93;0,37
lalandusse;44,66;0,52
bernac;46,05;0,17
laperche;44,55;0,42
berneuil;45,39;-0,07
lauzun;44,65;0,47
besse;45,96;0,08
loubes_bernac;44,73;0,31
blanzaguet_st_cybard;45,47;0,31
lougratte;44,59;0,62
bonnes;45,24;0,14
montastruc;44,49;0,52
bouex;45,62;0,32
montauriol;44,61;0,58
brie;45,73;0,27
montayral;44,47;0,98
brossac;45,32;-0,05
montpezat;44,34;0,53
cellettes;45,86;0,15
moustier;44,64;0,3
chalais;45,27;0,04
pailloles;44,47;0,65
chalais;45,27;0,04
paulhiac;44,58;0,83
la_chapelle;45,83;0,05
pinel_hauterive;44,46;0,57
boisne_la_tude;45,47;0,19
pont_du_casse;44,24;0,68
charras;45,54;0,43
poussignac;44,35;0,08
chassors;45,71;-0,21
st_antoine_de_ficalba;44,34;0,72
claix;45,55;0,05
st_astier;44,73;0,27
cognac;45,7;-0,34
st_barthelemy_d_agenais;44,52;0,37
confolens;46,02;0,66
ste_colombe_de_villeneuve;44,36;0,66
coulgens;45,81;0,28
st_etienne_de_fougeres;44,41;0,56
courcome;45,99;0,15
st_front_sur_lemance;44,56;1
courgeac;45,39;0,08
ste_livrade_sur_lot;44,41;0,6
curac;45,3;0,02
st_maurice_de_lestapel;44,58;0,57
ebreon;45,94;0,03
st_pastour;44,49;0,6
echallat;45,72;-0,04
st_pe_st_simon;44;0,09
epenede;46,07;0,54
st_robert;44,25;0,79
exideuil_sur_vienne;45,88;0,66
st_urcisse;44,16;0,83
la_faye;46,02;0,16
st_vincent_de_lamontjoie;44,09;0,5
fleac;45,68;0,09
salles;44,53;0,89
fleurac;45,72;-0,09
savignac_de_duras;44,72;0,18
fontenille;45,91;0,18
soumensac;44,69;0,34
fouqueure;45,88;0,08
taillebourg;44,45;0,2
mainxe_gondeville;45,66;-0,17
thezac;44,43;1,02
le_grand_madieu;45,94;0,45
thouars_sur_garonne;44,25;0,33
hiesse;46,05;0,58
tombeboeuf;44,52;0,45
javrezac;45,7;-0,36
verteuil_d_agenais;44,47;0,4
juignac;45,37;0,16
vianne;44,21;0,32
val_des_vignes;45,51;-0,02
st_georges;44,44;0,93
val_des_vignes;45,51;-0,02
lignieres_ambleville;45,57;-0,19
louzac_st_andre;45,72;-0,4
lussac;45,86;0,47
magnac_sur_touvre;45,66;0,24
maine_de_boixe;45,85;0,18
bellevigne;45,55;-0,12
mons;45,88;-0,03
montemboeuf;45,77;0,55
mosnac_st_simeux;45,63;-0,03
moulidars;45,67;-0,04
mouthiers_sur_boeme;45,56;0,12
nabinaud;45,29;0,21
nanteuil_en_vallee;46,01;0,32
nersac;45,63;0,06
oradour;45,91;-0,04
paizay_naudouin_embourie;46,03;0
pranzac;45,67;0,35
la_rochette;45,8;0,31
rouffiac;45,27;0,1
roussines;45,72;0,62
graves_st_amant;45,64;-0,11
graves_st_amant;45,64;-0,11
st_amant_de_nouere;45,74;-0,01
st_ciers_sur_bonnieure;45,86;0,25
st_claud;45,9;0,47
st_fraigne;45,96;-0,02
st_front;45,9;0,28
st_genis_d_hiersac;45,75;0,04
st_georges;45,98;0,27
