code_site;code_station;longitude;latitude;code_commune_station;libelle;code_departement;code_region;libelle_region
J7356010;J735601001;-1.985359115;48.058772864;35187;MONTERFIL;35;53;BRETAGNE
J7364210;J736421001;-1.950624023;48.025805518;35319;SAINT-THURIAL;35;53;BRETAGNE
J7364220;J736422001;-2.039535449;48.008943181;35223;PLELAN-LE-GRAND;35;53;BRETAGNE
J7373110;J737311001;-1.853489974;48.138935921;35275;SAINT-GILLES;35;53;BRETAGNE
J7393010;J739301001;-1.853940757;48.068695385;35037;BREAL-SOUS-MONTFORT;35;53;BRETAGNE
J7443010;J744301001;-1.473598052;48.009479757;35002;AMANLIS;35;53;BRETAGNE
J7470001;J747000101;-1.612181333;47.998309136;35032;BOURGBARRE;35;53;BRETAGNE
J7483010;J748301001;-1.722288147;48.019484849;35047;BRUZ;35;53;BRETAGNE
J7483010;J748301002;-1.706593213;48.023260496;35363;PONT-PEAN;35;53;BRETAGNE
J7500610;J750061001;-1.755065515;47.992902377;35126;GUICHEN;35;53;BRETAGNE
J7500610;J750061002;-1.750343903;47.94567137;35033;BOURG-DES-COMPTES;35;53;BRETAGNE
J7513010;J751301001;-1.993295072;47.995407599;35169;MAXENT;35;53;BRETAGNE
J7523020;J752302001;-1.855092326;47.962754322;35149;LASSY;35;53;BRETAGNE
J7523020;J752302002;-1.878254827;47.957854063;35149;LASSY;35;53;BRETAGNE
J7633010;J763301001;-1.629832927;47.860127352;35012;BAIN-DE-BRETAGNE;35;53;BRETAGNE
J7700610;J770061001;-1.822064869;47.822475049;35129;GUIPRY;35;53;BRETAGNE
J7700610;J770061002;-1.842605574;47.798417417;35129;GUIPRY;35;53;BRETAGNE
J7700610;J770061003;-1.842321146;47.798086533;35129;GUIPRY;35;53;BRETAGNE
J7803020;J780302010;-1.388552809;47.719062493;44036;CHATEAUBRIANT;44;52;PAYS DE LA LOIRE
J7824010;J782401001;-1.689848601;47.713194;44105;MOUAIS;44;52;PAYS DE LA LOIRE
J7833010;J783301010;-1.732341679;47.701562391;44123;PIERRIC;44;52;PAYS DE LA LOIRE
J7833010;J783301020;-1.703474793;47.700482908;44051;DERVAL;44;52;PAYS DE LA LOIRE
J7833010;J783301030;-1.703825603;47.700522885;44051;DERVAL;44;52;PAYS DE LA LOIRE
J7900610;J790061001;-1.852367016;47.708343683;35145;LANGON;35;53;BRETAGNE
J7900610;J790061002;-1.852044509;47.708176723;35145;LANGON;35;53;BRETAGNE
J7933010;J793301010;-1.538878178;47.616853129;44208;TREFFIEUX;44;52;PAYS DE LA LOIRE
J7953010;J795301010;-1.747691207;47.616051942;44044;CONQUEREUIL;44;52;PAYS DE LA LOIRE
J7953010;J795301020;-1.789096024;47.622980087;44067;GUEMENE-PENFAO;44;52;PAYS DE LA LOIRE
J7973010;J797301001;-1.979393278;47.776219355;35285;SAINT-JUST;35;53;BRETAGNE
J7980610;J798061001;-1.976627084;47.678793455;44007;AVESSAC;44;52;PAYS DE LA LOIRE
J8002310;J800231001;-2.965300254;48.321967485;22313;SAINT-MARTIN-DES-PRES;22;53;BRETAGNE
J8002310;J800231002;-2.965300254;48.321967485;22313;SAINT-MARTIN-DES-PRES;22;53;BRETAGNE
J8002320;J800232001;-2.901391224;48.300400688;22001;ALLINEUC;22;53;BRETAGNE
J8022310;J802231001;-2.817348448;48.158698394;22075;HEMONSTOIR;22;53;BRETAGNE
J8022310;J802231002;-2.816775778;48.158519151;22075;HEMONSTOIR;22;53;BRETAGNE
J8022310;J802231003;-2.816775778;48.158519151;22075;HEMONSTOIR;22;53;BRETAGNE
J8042310;J804231001;-2.769153905;48.087580506;56198;ROHAN;56;53;BRETAGNE
J8133010;J813301001;-2.622114917;48.201986257;22183;PLEMET;22;53;BRETAGNE
J8143010;J814301001;-2.652824272;48.113643078;22241;PLUMIEUX;22;53;BRETAGNE
J8202310;J820231001;-2.64054457;47.983586978;56160;PLEUGRIFFET;56;53;BRETAGNE
J8202310;J820231002;-2.652788568;47.998823197;56160;PLEUGRIFFET;56;53;BRETAGNE
J8202340;J820234001;-2.545244255;47.950262841;56091;JOSSELIN;56;53;BRETAGNE
J8333010;J833301001;-2.461782498;47.938119621;56249;TAUPONT;56;53;BRETAGNE
J8333010;J833301002;-2.461810949;47.937874728;56249;TAUPONT;56;53;BRETAGNE
J8363110;J836311001;-2.368678472;47.99462516;56122;LOYAT;56;53;BRETAGNE
J8373010;J837301001;-2.432674592;47.916098021;56165;PLOERMEL;56;53;BRETAGNE
J8373010;J837301002;-2.431691481;47.914754338;56079;GUILLAC;56;53;BRETAGNE
J8373010;J837301003;-2.431265175;47.913475071;56165;PLOERMEL;56;53;BRETAGNE
J8402310;J840231001;-2.382824228;47.811987287;56124;MALESTROIT;56;53;BRETAGNE
J8433010;J843301001;-2.716456773;47.829380254;56222;SAINT-JEAN-BREVELAY;56;53;BRETAGNE
J8433010;J843301002;-2.70265682;47.82591153;56222;SAINT-JEAN-BREVELAY;56;53;BRETAGNE
J8443010;J844301001;-2.423779892;47.786956422;56228;SAINT-MARCEL;56;53;BRETAGNE
J8502310;J850231001;-2.25724291;47.739380886;56218;SAINT-GRAVE;56;53;BRETAGNE
J8502310;J850231002;-2.256961552;47.739104885;56218;SAINT-GRAVE;56;53;BRETAGNE
J8502310;J850231003;-2.257254448;47.739362326;56218;SAINT-GRAVE;56;53;BRETAGNE
J8602410;J860241001;-2.142756113;47.982260503;35211;PAIMPONT;35;53;BRETAGNE
J8632410;J863241001;-2.073909459;47.828976373;56183;QUELNEUC;56;53;BRETAGNE
J8653010;J865301001;-1.954135689;47.876568513;35168;VAL D'ANAST;35;53;BRETAGNE
J8702410;J870241001;-2.08351787;47.784547726;35328;SIXT-SUR-AFF;35;53;BRETAGNE
J8800230;J880023001;-2.118537681;47.706031193;56239;SAINT-VINCENT-SUR-OUST;56;53;BRETAGNE
J8813010;J881301001;-2.431874367;47.716860624;56135;MOLAC;56;53;BRETAGNE
J8823010;J882301001;-2.33713092;47.710708415;56171;PLUHERLIN;56;53;BRETAGNE
J9000010;J900001001;-2.08524784;47.648226997;35236;REDON;35;53;BRETAGNE
J9000610;J900061001;-2.084732453;47.647861612;35236;REDON;35;53;BRETAGNE
J9100001;J910000101;-1.600051407;47.489548958;44149;SAFFRE;44;52;PAYS DE LA LOIRE
J9124410;J912441010;-1.745656701;47.550929122;44062;GAVRE;44;52;PAYS DE LA LOIRE
J9202510;J920251010;-1.922698991;47.497422126;44068;GUENROUET;44;52;PAYS DE LA LOIRE
J9300611;J930061101;-2.126360421;47.580112332;56194;RIEUX;56;53;BRETAGNE
K0010020;K001002010;4.08997603;44.785861483;7075;CROS-DE-GEORAND;7;84;AUVERGNE-RHONE-ALPES
K0018720;K001872010;4.096823591;44.799858259;7075;CROS-DE-GEORAND;7;84;AUVERGNE-RHONE-ALPES
K0018723;K001872301;4.155658938;44.76680996;7326;USCLADES-ET-RIEUTORD;7;84;AUVERGNE-RHONE-ALPES
K0020001;K002000101;4.048583972;44.819623041;7106;ISSARLES;7;84;AUVERGNE-RHONE-ALPES
K0030020;K003002010;4.048167403;44.819921543;7106;ISSARLES;7;84;AUVERGNE-RHONE-ALPES
K0045510;K004551001;3.944342221;44.825941118;43168;SAINT-ARCONS-DE-BARGES;43;84;AUVERGNE-RHONE-ALPES
K0100020;K010002010;3.921882753;44.889049776;43101;GOUDET;43;84;AUVERGNE-RHONE-ALPES
K0100020;K010002011;3.921882753;44.889049776;43101;GOUDET;43;84;AUVERGNE-RHONE-ALPES
K0100022;K010002201;3.923196937;44.86806846;43008;ARLEMPDES;43;84;AUVERGNE-RHONE-ALPES
K0114010;K011401001;3.9740548;44.936470836;43135;MONASTIER-SUR-GAZEILLE;43;84;AUVERGNE-RHONE-ALPES
K0114020;K011402001;4.039683076;44.926836043;43135;MONASTIER-SUR-GAZEILLE;43;84;AUVERGNE-RHONE-ALPES
K0114030;K011403001;3.936053012;44.952653778;43047;CHADRON;43;84;AUVERGNE-RHONE-ALPES
K0120020;K012002010;3.918036246;44.997717387;43078;COUBON;43;84;AUVERGNE-RHONE-ALPES
K0120020;K012002011;3.895813737;44.997432342;43078;COUBON;43;84;AUVERGNE-RHONE-ALPES
K0134010;K013401001;3.975279371;44.965336908;43113;LANTRIAC;43;84;AUVERGNE-RHONE-ALPES
K0214010;K021401001;3.980383845;45.012799309;43190;SAINT-GERMAIN-LAPRADE;43;84;AUVERGNE-RHONE-ALPES
K0220010;K022001001;3.928909862;45.04119953;43041;BRIVES-CHARENSAC;43;84;AUVERGNE-RHONE-ALPES
K0243010;K024301001;3.793957524;45.120266443;43216;SAINT-PAULIEN;43;84;AUVERGNE-RHONE-ALPES
K0248810;K024881001;3.766526153;45.095381025;43124;LOUDES;43;84;AUVERGNE-RHONE-ALPES
K0253010;K025301001;3.906057452;45.056650348;43046;CHADRAC;43;84;AUVERGNE-RHONE-ALPES
K0253020;K025302001;3.864249115;45.049301775;43089;ESPALY-SAINT-MARCEL;43;84;AUVERGNE-RHONE-ALPES
K0253020;K025302002;3.887927616;45.05017806;43002;AIGUILHE;43;84;AUVERGNE-RHONE-ALPES
K0258010;K025801001;3.86247821;45.024229317;43251;VALS-PRES-LE-PUY;43;84;AUVERGNE-RHONE-ALPES
K0260010;K026001001;3.904983349;45.068004735;43046;CHADRAC;43;84;AUVERGNE-RHONE-ALPES
K0260010;K026001002;3.901844912;45.068012172;43046;CHADRAC;43;84;AUVERGNE-RHONE-ALPES
K0274010;K027401001;3.96254189;45.05748228;43032;BLAVOZY;43;84;AUVERGNE-RHONE-ALPES
K0274010;K027401002;3.980971335;45.055763727;43032;BLAVOZY;43;84;AUVERGNE-RHONE-ALPES
K0320001;K032000101;3.825415467;45.265337423;43071;CHOMELIX;43;84;AUVERGNE-RHONE-ALPES
K0333010;K033301001;3.879560763;45.20645629;43267;VOREY;43;84;AUVERGNE-RHONE-ALPES
K0340001;K034000101;3.933441205;45.20327253;43267;VOREY;43;84;AUVERGNE-RHONE-ALPES
K0356310;K035631001;4.075350628;45.170145652;43024;BEAUX;43;84;AUVERGNE-RHONE-ALPES
K0403010;K040301001;4.300928202;45.057763535;43051;CHAMBON-SUR-LIGNON;43;84;AUVERGNE-RHONE-ALPES
K0403020;K040302001;4.241930971;44.990467753;43253;VASTRES;43;84;AUVERGNE-RHONE-ALPES
K0403020;K040302002;4.241930971;44.990467753;43253;VASTRES;43;84;AUVERGNE-RHONE-ALPES
K0403032;K040303201;4.275097172;45.140234243;43244;TENCE;43;84;AUVERGNE-RHONE-ALPES
K0410310;K041031001;4.275223351;45.140187775;43244;TENCE;43;84;AUVERGNE-RHONE-ALPES
K0410310;K041031002;4.275223351;45.140187775;43244;TENCE;43;84;AUVERGNE-RHONE-ALPES
K0433020;K043302010;4.209982116;45.149901581;43199;SAINT-JEURES;43;84;AUVERGNE-RHONE-ALPES
K0433030;K043303001;4.178835744;45.167713914;43102;GRAZAC;43;84;AUVERGNE-RHONE-ALPES
K0436510;K043651001;4.177567382;45.085214091;43007;ARAULES;43;84;AUVERGNE-RHONE-ALPES
K0436511;K043651101;4.211981288;45.149795413;43268;YSSINGEAUX;43;84;AUVERGNE-RHONE-ALPES
K0454010;K045401001;4.21458613;45.214752216;43224;SAINTE-SIGOLENE;43;84;AUVERGNE-RHONE-ALPES
K0454020;K045402001;4.332070082;45.220077103;43087;DUNIERES;43;84;AUVERGNE-RHONE-ALPES
K0463010;K046301001;4.1502841;45.256802831;43137;MONISTROL-SUR-LOIRE;43;84;AUVERGNE-RHONE-ALPES
K0463010;K046301002;4.1502841;45.256802831;43137;MONISTROL-SUR-LOIRE;43;84;AUVERGNE-RHONE-ALPES
K0513010;K051301001;3.89137388;45.379851794;63412;SAUVESSANGES;63;84;AUVERGNE-RHONE-ALPES
K0530001;K053000101;3.939587127;45.308839922;43201;SAINT-JULIEN-D'ANCE;43;84;AUVERGNE-RHONE-ALPES
K0543010;K054301001;4.081133953;45.276223701;43025;BEAUZAC;43;84;AUVERGNE-RHONE-ALPES
K0543010;K054301002;4.081133953;45.276223701;43025;BEAUZAC;43;84;AUVERGNE-RHONE-ALPES
K0543012;K054301201;4.016836353;45.391471788;42006;APINAC;42;84;AUVERGNE-RHONE-ALPES
K0550010;K055001010;4.117993226;45.295231598;43020;BAS-EN-BASSET;43;84;AUVERGNE-RHONE-ALPES
K0550010;K055001011;4.117993226;45.295231598;43020;BAS-EN-BASSET;43;84;AUVERGNE-RHONE-ALPES
K0567520;K056752001;4.249602144;45.314515547;43177;SAINT-DIDIER-EN-VELAY;43;84;AUVERGNE-RHONE-ALPES
K0567530;K056753001;4.363365892;45.299894879;42115;JONZIEUX;42;84;AUVERGNE-RHONE-ALPES
K0568310;K056831001;4.385962936;45.27364465;42139;MARLHES;42;84;AUVERGNE-RHONE-ALPES
K0580001;K058000101;4.252086421;45.408578412;42316;UNIEUX;42;84;AUVERGNE-RHONE-ALPES
K0600010;K060001001;4.248623304;45.466739937;42279;SAINT-JUST-SAINT-RAMBERT;42;84;AUVERGNE-RHONE-ALPES
K0614010;K061401001;4.258105743;45.522632121;42005;ANDREZIEUX-BOUTHEON;42;84;AUVERGNE-RHONE-ALPES
K0614010;K061401002;4.264275495;45.519072374;42005;ANDREZIEUX-BOUTHEON;42;84;AUVERGNE-RHONE-ALPES
K0614030;K061403001;4.446379691;45.393000783;42218;SAINT-ETIENNE;42;84;AUVERGNE-RHONE-ALPES
K0616010;K061601001;4.438187919;45.506285867;42302;SORBIERS;42;84;AUVERGNE-RHONE-ALPES
K0624510;K062451001;4.186933383;45.470300248;42256;SAINT-MARCELLIN-EN-FOREZ;42;84;AUVERGNE-RHONE-ALPES
K0624510;K062451002;4.18709762;45.470199448;42256;SAINT-MARCELLIN-EN-FOREZ;42;84;AUVERGNE-RHONE-ALPES
K0630010;K063001010;4.250299793;45.529860905;42005;ANDREZIEUX-BOUTHEON;42;84;AUVERGNE-RHONE-ALPES
K0643110;K064311001;4.130570308;45.490037091;42256;SAINT-MARCELLIN-EN-FOREZ;42;84;AUVERGNE-RHONE-ALPES
K0663310;K066331001;4.525248362;45.628020603;69110;LARAJASSE;69;84;AUVERGNE-RHONE-ALPES
K0673310;K067331001;4.375442113;45.607679115;42264;SAINT-MEDARD-EN-FOREZ;42;84;AUVERGNE-RHONE-ALPES
K0690010;K069001001;4.225359399;45.643330184;42149;MONTROND-LES-BAINS;42;84;AUVERGNE-RHONE-ALPES
K0700010;K070001010;4.210462815;45.742475251;42094;FEURS;42;84;AUVERGNE-RHONE-ALPES
K0700010;K070001020;4.210462815;45.742475251;42094;FEURS;42;84;AUVERGNE-RHONE-ALPES
K0704510;K070451001;4.295392912;45.673265602;42214;SAINT-CYR-LES-VIGNES;42;84;AUVERGNE-RHONE-ALPES
K0714010;K071401001;4.288754806;45.739076949;42296;SALT-EN-DONZY;42;84;AUVERGNE-RHONE-ALPES
K0714510;K071451001;4.358373768;45.775617532;69038;CHAMBOST-LONGESSAIGNE;69;84;AUVERGNE-RHONE-ALPES
K0724510;K072451001;4.243753576;45.785476893;42065;CIVENS;42;84;AUVERGNE-RHONE-ALPES
K0733220;K073322001;3.867012221;45.696784429;42039;CHALMAZEL-JEANSAGNIERE;42;84;AUVERGNE-RHONE-ALPES
K0733220;K073322002;3.867191204;45.696749729;42039;CHALMAZEL-JEANSAGNIERE;42;84;AUVERGNE-RHONE-ALPES
K0744010;K074401001;3.952453968;45.763663035;42084;DEBATS-RIVIERE-D'ORPRA;42;84;AUVERGNE-RHONE-ALPES
K0753210;K075321001;4.002998753;45.743322576;42019;BOEN-SUR-LIGNON;42;84;AUVERGNE-RHONE-ALPES
K0763310;K076331001;4.018640016;45.611439691;42089;ESSERTINES-EN-CHATELNEUF;42;84;AUVERGNE-RHONE-ALPES
K0763312;K076331201;4.138631563;45.707110149;42174;PONCINS;42;84;AUVERGNE-RHONE-ALPES
K0773220;K077322001;4.16063558;45.730291847;42174;PONCINS;42;84;AUVERGNE-RHONE-ALPES
K0773221;K077322101;4.17173265;45.737543858;42174;PONCINS;42;84;AUVERGNE-RHONE-ALPES
K0790010;K079001010;4.182092398;45.816048239;42011;BALBIGNY;42;84;AUVERGNE-RHONE-ALPES
K0813010;K081301001;3.939486038;45.859887933;42106;GREZOLLES;42;84;AUVERGNE-RHONE-ALPES
K0813020;K081302001;3.987246235;45.83427406;42230;SAINT-GERMAIN-LAVAL;42;84;AUVERGNE-RHONE-ALPES
K0900001;K090000101;4.129131402;45.86827474;42171;PINAY;42;84;AUVERGNE-RHONE-ALPES
K0900001;K090000102;4.121157604;45.866670028;42171;PINAY;42;84;AUVERGNE-RHONE-ALPES
K0900001;K090000103;4.093297825;45.898836098;42268;SAINT-PAUL-DE-VEZELIN;42;84;AUVERGNE-RHONE-ALPES
K0900001;K090000104;4.111578364;45.88132705;42241;SAINT-JODARD;42;84;AUVERGNE-RHONE-ALPES
K0910010;K091001010;4.041950368;46.001550028;42332;VILLEREST;42;84;AUVERGNE-RHONE-ALPES
K0910010;K091001011;4.046223009;45.995864072;42332;VILLEREST;42;84;AUVERGNE-RHONE-ALPES
K0910030;K091003010;4.048727187;45.986916251;42069;COMMELLE-VERNAY;42;84;AUVERGNE-RHONE-ALPES
K0924010;K092401001;3.926536266;46.047373187;42182;RENAISON;42;84;AUVERGNE-RHONE-ALPES
K0937010;K093701001;4.045313805;46.063640393;42184;RIORGES;42;84;AUVERGNE-RHONE-ALPES
K0943010;K094301001;4.33160667;45.982421726;69006;AMPLEPUIS;69;84;AUVERGNE-RHONE-ALPES
K0943030;K094303001;4.379503679;46.011560216;69070;CUBLIZE;69;84;AUVERGNE-RHONE-ALPES
K0974010;K097401001;4.187665151;45.9547623;42153;NEAUX;42;84;AUVERGNE-RHONE-ALPES
K0983010;K098301001;4.119080645;45.980335187;42212;SAINT-CYR-DE-FAVIERES;42;84;AUVERGNE-RHONE-ALPES
K0983011;K098301101;4.098373386;46.018524341;42294;SAINT-VINCENT-DE-BOISSET;42;84;AUVERGNE-RHONE-ALPES
K1004510;K100451001;4.124541005;46.036423469;42170;PERREUX;42;84;AUVERGNE-RHONE-ALPES
K1040001;K104000101;4.289699511;46.268624321;71095;CHAPELLE-SOUS-DUN;71;27;BOURGOGNE-FRANCHE-COMTE
K1040001;K104000102;4.2865038;46.267471688;71095;CHAPELLE-SOUS-DUN;71;27;BOURGOGNE-FRANCHE-COMTE
K1050002;K105000201;4.236716101;46.182377117;71533;TANCON;71;27;BOURGOGNE-FRANCHE-COMTE
K1050003;K105000301;4.254628884;46.214431204;71463;SAINT-MAURICE-LES-CHATEAUNEUF;71;27;BOURGOGNE-FRANCHE-COMTE
K1063010;K106301001;4.153588664;46.150064682;42177;POUILLY-SOUS-CHARLIEU;42;84;AUVERGNE-RHONE-ALPES
K1063010;K106301002;4.151682572;46.150316121;42177;POUILLY-SOUS-CHARLIEU;42;84;AUVERGNE-RHONE-ALPES
K1084010;K108401001;3.884069257;46.137775818;42049;CHANGY;42;84;AUVERGNE-RHONE-ALPES
K1084020;K108402001;4.04143475;46.150463729;42016;BENISSON-DIEU;42;84;AUVERGNE-RHONE-ALPES
K1130002;K113000201;4.35000167;46.486437243;71323;MORNAY;71;27;BOURGOGNE-FRANCHE-COMTE
K1173210;K117321001;4.049810158;46.357974334;71307;MONTCEAUX-L'ETOILE;71;27;BOURGOGNE-FRANCHE-COMTE
K1180010;K118001010;3.983035713;46.478169004;71176;DIGOIN;71;27;BOURGOGNE-FRANCHE-COMTE
K1180010;K118001011;3.970011266;46.479513998;71176;DIGOIN;71;27;BOURGOGNE-FRANCHE-COMTE
K1211810;K121181001;4.394358321;47.104982278;21715;VOUDENAY;21;27;BOURGOGNE-FRANCHE-COMTE
K1243010;K124301001;4.418061525;47.019419919;71438;SAINT-LEGER-DU-BOIS;71;27;BOURGOGNE-FRANCHE-COMTE
K1251810;K125181001;4.320196478;47.000770333;71184;DRACY-SAINT-LOUP;71;27;BOURGOGNE-FRANCHE-COMTE
K1263110;K126311001;4.187311453;47.244440162;21560;SAINT-MARTIN-DE-LA-MER;21;27;BOURGOGNE-FRANCHE-COMTE
K1273110;K127311001;4.257803315;46.991535173;71535;TAVERNAY;71;27;BOURGOGNE-FRANCHE-COMTE
K1284810;K128481001;4.196883525;47.005050464;71509;CELLE-EN-MORVAN;71;27;BOURGOGNE-FRANCHE-COMTE
K1294510;K129451001;4.196942892;46.94951915;71313;MONTHELON;71;27;BOURGOGNE-FRANCHE-COMTE
K1314010;K131401001;4.265133254;46.864524119;71297;MESVRES;71;27;BOURGOGNE-FRANCHE-COMTE
K1321810;K132181010;4.192479053;46.851459277;71192;ETANG-SUR-ARROUX;71;27;BOURGOGNE-FRANCHE-COMTE
K1341810;K134181001;4.034500304;46.534573995;71370;RIGNY-SUR-ARROUX;71;27;BOURGOGNE-FRANCHE-COMTE
K1353010;K135301001;4.396204914;46.699138339;71040;BLANZY;71;27;BOURGOGNE-FRANCHE-COMTE
K1363010;K136301001;4.30092303;46.604367921;71132;CIRY-LE-NOBLE;71;27;BOURGOGNE-FRANCHE-COMTE
K1370003;K137000301;4.169118444;46.575869607;71334;OUDRY;71;27;BOURGOGNE-FRANCHE-COMTE
K1383010;K138301001;4.078510958;46.471760632;71588;VITRY-EN-CHAROLLAIS;71;27;BOURGOGNE-FRANCHE-COMTE
K1391810;K139181001;3.989245319;46.494964204;71176;DIGOIN;71;27;BOURGOGNE-FRANCHE-COMTE
K1414010;K141401001;3.940307014;46.415465008;3239;SAINT-LEGER-SUR-VOUZANCE;3;84;AUVERGNE-RHONE-ALPES
K1436010;K143601001;3.796683551;46.350442046;3103;DONJON;3;84;AUVERGNE-RHONE-ALPES
K1440010;K144001010;3.766202763;46.538026959;71220;GILLY-SUR-LOIRE;71;27;BOURGOGNE-FRANCHE-COMTE
K1500002;K150000201;3.737289043;46.033893794;3050;CHABANNE;3;84;AUVERGNE-RHONE-ALPES
K1510001;K151000101;3.687844622;46.086431153;3066;CHATEL-MONTAGNE;3;84;AUVERGNE-RHONE-ALPES
K1524010;K152401001;3.687728054;46.193993974;3042;BREUIL;3;84;AUVERGNE-RHONE-ALPES
K1533010;K153301001;3.645737239;46.226784734;3257;SAINT-PRIX;3;84;AUVERGNE-RHONE-ALPES
K1540003;K154000301;3.614340542;46.32887767;3299;VARENNES-SUR-TECHE;3;84;AUVERGNE-RHONE-ALPES
K1540004;K154000401;3.629415795;46.264157253;3138;LAPALISSE;3;84;AUVERGNE-RHONE-ALPES
K1563020;K156302001;3.654197355;46.47680517;3253;SAINT-POURCAIN-SUR-BESBRE;3;84;AUVERGNE-RHONE-ALPES
K1563021;K156302101;3.673194009;46.49836952;3102;DOMPIERRE-SUR-BESBRE;3;84;AUVERGNE-RHONE-ALPES
K1600010;K160001010;3.718498835;46.631355318;71047;BOURBON-LANCY;71;27;BOURGOGNE-FRANCHE-COMTE
K1633010;K163301001;3.769907566;46.647588347;71047;BOURBON-LANCY;71;27;BOURGOGNE-FRANCHE-COMTE
K1700010;K170001010;3.456655782;46.823262975;58095;DECIZE;58;27;BOURGOGNE-FRANCHE-COMTE
K1713010;K171301001;3.643317812;47.062908275;58065;CHATILLON-EN-BAZOIS;58;27;BOURGOGNE-FRANCHE-COMTE
K1724210;K172421001;3.76365138;46.910893007;58301;VANDENESSE;58;27;BOURGOGNE-FRANCHE-COMTE
K1753110;K175311001;3.680245698;46.8448123;58046;CERCY-LA-TOUR;58;27;BOURGOGNE-FRANCHE-COMTE
K1764010;K176401001;3.65315721;46.93094877;58178;MONTIGNY-SUR-CANNE;58;27;BOURGOGNE-FRANCHE-COMTE
K1764010;K176401002;3.653660316;46.913847479;58243;SAINT-GRATIEN-SAVIGNY;58;27;BOURGOGNE-FRANCHE-COMTE
K1773010;K177301001;3.575831742;46.851901322;58306;VERNEUIL;58;27;BOURGOGNE-FRANCHE-COMTE
K1775510;K177551001;3.539209159;46.916006546;58097;DIENNES-AUBIGNY;58;27;BOURGOGNE-FRANCHE-COMTE
K1810310;K181031001;3.536490738;46.672322412;3057;CHAPELLE-AUX-CHASSES;3;84;AUVERGNE-RHONE-ALPES
K1833010;K183301001;3.432234764;46.785909521;58241;SAINT-GERMAIN-CHASSENAY;58;27;BOURGOGNE-FRANCHE-COMTE
K1900010;K190001001;3.252752769;46.937456154;58134;IMPHY;58;27;BOURGOGNE-FRANCHE-COMTE
K1914510;K191451001;3.334852253;46.96215092;58112;FERMETE;58;27;BOURGOGNE-FRANCHE-COMTE
K1914512;K191451201;3.251960859;46.933946476;58134;IMPHY;58;27;BOURGOGNE-FRANCHE-COMTE
K1930010;K193001010;3.165332168;46.982812367;58194;NEVERS;58;27;BOURGOGNE-FRANCHE-COMTE
K1943010;K194301001;3.205956303;47.137656758;58231;SAINT-AUBIN-LES-FORGES;58;27;BOURGOGNE-FRANCHE-COMTE
K1954010;K195401001;3.253003621;47.134385394;58212;POISEUX;58;27;BOURGOGNE-FRANCHE-COMTE
K1960001;K196000101;3.203166259;47.062548684;58300;URZY;58;27;BOURGOGNE-FRANCHE-COMTE
K2010820;K201082001;3.897474235;44.613343006;7136;LAVEYRUNE;7;84;AUVERGNE-RHONE-ALPES
K2010820;K201082002;3.897912605;44.613168386;7136;LAVEYRUNE;7;84;AUVERGNE-RHONE-ALPES
K2020001;K202000101;3.927520758;44.648468776;7232;SAINT-ETIENNE-DE-LUGDARES;7;84;AUVERGNE-RHONE-ALPES
K2064010;K206401001;3.859319814;44.731553565;48080;LANGOGNE;48;76;OCCITANIE
K2064010;K206401002;3.857646323;44.730315048;48080;LANGOGNE;48;76;OCCITANIE
K2070810;K207081010;3.85689632;44.734147343;48080;LANGOGNE;48;76;OCCITANIE
K2070810;K207081011;3.85689632;44.734147343;48080;LANGOGNE;48;76;OCCITANIE
K2075010;K207501001;3.825189648;44.747776273;48105;NAUSSAC-FONTANES;48;76;OCCITANIE
K2075020;K207502001;3.828718752;44.750631063;48105;NAUSSAC-FONTANES;48;76;OCCITANIE
K2075030;K207503001;3.825189648;44.747776273;48105;NAUSSAC-FONTANES;48;76;OCCITANIE
K2080820;K208082001;3.832381708;44.756853103;48105;NAUSSAC-FONTANES;48;76;OCCITANIE
K2080822;K208082201;3.832521296;44.75686557;48080;LANGOGNE;48;76;OCCITANIE
K2090810;K209081001;3.743386623;44.838886182;43192;SAINT-HAON;43;84;AUVERGNE-RHONE-ALPES
K2123010;K212301001;3.699378715;44.67256427;48043;CHATEAUNEUF-DE-RANDON;48;76;OCCITANIE
K2123010;K212301002;3.696897429;44.669851977;48112;PIERREFICHE;48;76;OCCITANIE
K2134010;K213401001;3.755399062;44.724306999;48041;CHASTANIER;48;76;OCCITANIE
K2143010;K214301001;3.715116649;44.767340519;48010;AUROUX;48;76;OCCITANIE
K2143010;K214301002;3.715053233;44.767322921;48010;AUROUX;48;76;OCCITANIE
K2163110;K216311001;3.636900487;44.788822524;48070;GRANDRIEU;48;76;OCCITANIE
K2173020;K217302001;3.712074055;44.817518787;48139;SAINT BONNET-LAVAL;48;76;OCCITANIE
K2173021;K217302101;3.736921929;44.835165753;48139;SAINT BONNET-LAVAL;48;76;OCCITANIE
K2210830;K221083001;3.672957187;44.947137958;43005;ALLEYRAS;43;84;AUVERGNE-RHONE-ALPES
K2210840;K221084001;3.672957187;44.947137958;43136;MONISTROL-D'ALLIER;43;84;AUVERGNE-RHONE-ALPES
